2023-10-15 17:05:58 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-15 17:05:58 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-15 17:05:58 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-15 17:05:58 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 932 ms
2023-10-15 17:05:59 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-15 17:05:59 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-15 17:05:59 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.584 seconds (process running for 2.409)
2023-10-15 17:06:16 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-15 17:06:16 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-15 17:06:16 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
2023-10-15 17:06:16 DEBUG Logger:75 - Writing Whole Map to file
2023-10-15 17:06:16 DEBUG Logger:62 - /updateSkin {SkinHash=Skinhash, Steamprice=100.0, Success=true}
2023-10-15 17:11:44 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 25268 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-15 17:11:44 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-15 17:11:45 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-15 17:11:45 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-15 17:11:45 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-15 17:11:45 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-15 17:11:45 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-15 17:11:45 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 926 ms
2023-10-15 17:11:46 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-15 17:11:46 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-15 17:11:46 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.579 seconds (process running for 2.462)
2023-10-15 17:11:52 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-15 17:11:52 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-15 17:11:52 INFO  DispatcherServlet:554 - Completed initialization in 0 ms
2023-10-15 17:11:52 DEBUG Logger:75 - Writing Whole Map to file
2023-10-15 17:11:52 DEBUG Logger:62 - /updateSkin {SkinHash=Skinhash, Steamprice=100.0, Success=true}
